time,MAC address,pi1,pi2,pi3,pi4,pi5,x,y,floor
2020-02-21 16:07:55.751709,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-63,-150,-65,-67,-59,186,92,0
2020-02-21 16:08:27.465862,9c565bb7bde9ee1e00fa1820264c6d3f2ac6f47c845c977fd78c68442dbf4c77,-150,-75,-150,-150,-150,130,99,0
2020-02-21 16:08:26.227902,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-150,-65,-150,-57,185,88,0
2020-02-21 16:08:27.813285,0b7da25356e26f843d827f64fbfa7169ac37282760c83a617b6f8a89da3c1fdc,-150,-71,-150,-150,-150,204,54,0
2020-02-21 16:08:40.233244,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-73,-150,-65,-150,192,91,0
2020-02-21 16:09:00.166251,3eff4bf3084f39f664bb067baf32f054f3c773d532ffb4a284b3358f3cfe5217,-63,-53,-49,-45,-150,138,84,0
2020-02-21 16:09:07.815525,6cea1ab48d69e2a7404e229e76f665e5ca18e9e311ad7a49092edc4e416f21ad,-150,-150,-150,-150,-65,218,63,0
2020-02-21 16:09:07.640885,f55428f642044dfcb905dd71c183cb56d06c354ff1d10f72a9fa18528f0c3895,-150,-150,-150,-150,-43,131,58,0
2020-02-21 16:09:05.648535,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-59,-73,-69,-63,-61,182,81,0
2020-02-21 16:09:11.829368,3eff4bf3084f39f664bb067baf32f054f3c773d532ffb4a284b3358f3cfe5217,-150,-49,-47,-43,-150,160,70,0
2020-02-21 16:09:10.416564,ce2975385e26e82cafe1611130c1dca831732bf8c0c7dc7ce5b0ab986d7c42e9,-150,-150,-43,-150,-150,125,28,0
2020-02-21 16:09:26.224937,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-55,-71,-150,-150,-150,185,86,0
2020-02-21 16:09:43.248672,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-150,-150,-63,-57,189,90,0
2020-02-21 16:09:57.144478,932f927dcab6b6a17cbee1fb2e3a2ba1528437f6c7843ba0ba56c120333fa093,-150,-150,-150,-150,-57,142,107,0
2020-02-21 16:10:04.249159,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-59,-150,-150,-63,-61,184,90,0
2020-02-21 16:10:11.219687,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-150,-150,-71,-150,197,96,0
2020-02-21 16:10:38.122956,5b824d1015dfb3383e57046131c4ded38e232d914bf2dbc1552188376bb467db,-150,-150,-150,-150,-59,190,81,0
2020-02-21 16:10:35.229985,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-150,-150,-150,-57,187,91,0
2020-02-21 16:10:59.258457,8f3e6f53b96d36d7a16900f13a4eb5faa6877fe4cdd1dbf22304bb93e499f325,-150,-150,-57,-150,-43,171,38,0
2020-02-21 16:10:52.311062,2efb2ef14a6c986d0a711f8451035b03c1fcd6a31133d2899113bfc5dc55dd1b,-150,-150,-150,-79,-150,192,55,0
2020-02-21 16:10:50.324384,c7bd3fe573a1c8bec2d995e680156f847a3a29b2b71b41f35bf907db71fca277,-79,-150,-59,-75,-150,143,76,0
2020-02-21 16:11:01.250790,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-150,-150,-67,-55,196,93,0
2020-02-21 16:11:10.235832,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-150,-65,-63,-59,190,91,0
2020-02-21 16:11:16.123255,b97378610d7fff014de4c81275fd52e82374a5a1337b7eebfd78cbc4f909a463,-150,-75,-150,-150,-150,216,50,0
2020-02-21 16:11:24.219060,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-69,-77,-69,-63,-150,189,92,0
2020-02-21 16:11:36.737822,b720c0a1d4437f3781e6f0ff25c3a0a5f030379f0de080098c6c0f4adcaa01d0,-150,-65,-150,-69,-150,177,96,0
2020-02-21 16:11:45.382489,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-150,-150,-150,-150,197,90,0
2020-02-21 16:12:10.196124,f51ab913bc8c16f9855a34d8a2d723d3884197c956762561ec18e17c82c7292f,-79,-150,-59,-71,-150,160,37,0
2020-02-21 16:12:14.149448,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-150,-150,-150,-150,190,90,0
2020-02-21 16:12:29.195673,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-75,-150,-63,-61,191,90,0
2020-02-21 16:12:43.182465,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-150,-150,-65,-61,193,91,0
2020-02-21 16:12:50.227641,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-63,-73,-65,-63,-59,196,90,0
2020-02-21 16:13:19.774456,01014dd90960f3d17792b0e9c542af5120bab5d19c7ccee656414ad107f8d47b,-150,-71,-150,-150,-150,108,73,0
2020-02-21 16:13:10.040180,b720c0a1d4437f3781e6f0ff25c3a0a5f030379f0de080098c6c0f4adcaa01d0,-69,-150,-150,-150,-150,206,93,0
2020-02-21 16:13:10.317463,a563109dc90bcf461c3f8bad21a673790a99d987403fe2b5cf6a73faf55b6821,-150,-73,-150,-150,-150,117,73,0
2020-02-21 16:13:27.907467,7e20ead0fa37ffc7d580ee9a9556dbed82b66d041981353a12c72c08e58581b0,-150,-69,-150,-150,-150,222,88,0
2020-02-21 16:13:36.459219,c7bd3fe573a1c8bec2d995e680156f847a3a29b2b71b41f35bf907db71fca277,-150,-150,-150,-150,-63,166,59,0
2020-02-21 16:13:40.219067,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-63,-81,-69,-67,-61,192,86,0
2020-02-21 16:13:46.872454,08e5374727d972899cc0df2641afa0f718fb38a963db0fa7011cd1e0ff5cc409,-150,-150,-57,-71,-150,169,54,0
2020-02-21 16:13:54.231189,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-63,-77,-150,-65,-59,194,94,0
2020-02-21 16:13:54.702675,c7bd3fe573a1c8bec2d995e680156f847a3a29b2b71b41f35bf907db71fca277,-150,-150,-77,-79,-57,148,37,0
2020-02-21 16:14:15.751692,f43ce08a914bd53315f74dc6f54b7ba7471362f4768797eb211772d0d7befe36,-150,-73,-57,-75,-43,160,94,0
2020-02-21 16:14:12.179338,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-69,-150,-150,-150,186,92,0
2020-02-21 16:14:33.158250,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-150,-150,-150,-65,-63,199,89,0
2020-02-21 16:14:50.322909,f0d427eb35dff99221f8476f01ce84a16949e7a1240696d1b97cab4ca9a9e86c,-150,-59,-59,-43,-41,150,89,0
2020-02-21 16:14:50.236617,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-63,-150,-150,-63,-57,182,92,0
2020-02-21 16:15:03.777766,c7bd3fe573a1c8bec2d995e680156f847a3a29b2b71b41f35bf907db71fca277,-79,-79,-65,-150,-47,158,29,0
2020-02-21 16:15:17.917962,b643cbcf39351ec81f511c7229cb5bafd11518b681b09a641f9c4f5a032dac95,-69,-150,-73,-150,-150,173,45,0
2020-02-21 16:15:16.916984,0777ad18c5b7776f4f4642ab986fc704a3db21e19327208b44c05630324b3747,-65,-150,-150,-150,-150,111,52,0
2020-02-21 16:15:18.178149,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-150,-150,-150,-63,-150,192,92,0
2020-02-21 16:15:25.812094,9f79fa2510e503555696419a539f9f05c4d0f52662e0d8dcc74b1975a3d8a92c,-150,-65,-61,-59,-150,231,57,0
2020-02-21 16:15:27.450463,05c07c8c2ebefb48c864a9950c4aefd62a7c46681de5d2852f070903e53dc1f4,-150,-150,-150,-43,-150,181,75,0
2020-02-21 16:15:36.392459,e56c93d9a49931109cd4eabed8a51bbaa299f59fae40ff172bd6e78fefd6f89e,-150,-79,-150,-150,-150,139,89,0
2020-02-21 16:15:35.223404,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-150,-67,-150,-59,191,92,0
2020-02-21 16:15:54.231531,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-77,-71,-65,-61,193,94,0
2020-02-21 16:16:06.171810,c9b6e4d5dd09bf5b18599f3c50b1b001dd383d2f634c520f98ecc23d2fd27ca2,-150,-77,-150,-150,-150,166,66,0
2020-02-21 16:16:09.676533,24358c35946286f6d4c529911bf23e1f681b4e8d446eb25327c75a6c43765576,-150,-150,-150,-71,-150,217,50,0
2020-02-21 16:16:17.206717,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-150,-71,-63,-63,189,94,0
2020-02-21 16:16:31.206343,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-71,-71,-67,-59,191,93,0
2020-02-21 16:16:52.200649,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-75,-73,-67,-59,191,91,0
2020-02-21 16:17:12.233920,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-77,-150,-150,-53,184,91,0
2020-02-21 16:17:21.239782,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-63,-150,-65,-150,-150,188,91,0
2020-02-21 16:17:43.193033,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-150,-150,-150,-57,195,92,0
2020-02-21 16:17:50.159052,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-61,-79,-69,-69,-150,188,91,0
2020-02-21 16:18:11.917037,744ebe810b27d06a1772af5fc18589a53b618fa63d1087d7c8da3d224ed5c5c2,-150,-150,-150,-51,-150,177,96,0
2020-02-21 16:18:23.171813,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-61,-77,-73,-71,-57,183,91,0
2020-02-21 16:18:49.413069,d3133bc243a66a311dea9a3822d94338533c497de9666a22eeff7e79c75303c7,-150,-75,-150,-71,-53,197,43,0
2020-02-21 16:18:40.199582,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-69,-71,-61,-63,-53,189,92,0
2020-02-21 16:18:50.494312,d3133bc243a66a311dea9a3822d94338533c497de9666a22eeff7e79c75303c7,-150,-150,-75,-150,-57,231,86,0
2020-02-21 16:18:55.287050,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-150,-150,-65,-59,-51,183,91,0
2020-02-21 16:19:10.130887,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-75,-150,-63,-150,184,92,0
2020-02-21 16:19:33.230130,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-71,-73,-63,-55,194,91,0
2020-02-21 16:19:57.174942,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-63,-73,-67,-67,-53,187,91,0
2020-02-21 16:19:51.174559,05c07c8c2ebefb48c864a9950c4aefd62a7c46681de5d2852f070903e53dc1f4,-77,-150,-69,-150,-150,184,79,0
2020-02-21 16:20:09.403975,08e5374727d972899cc0df2641afa0f718fb38a963db0fa7011cd1e0ff5cc409,-77,-150,-150,-63,-150,157,50,0
2020-02-21 16:20:12.593726,4b21094cbc2c81e00da2af98721b5c0804e1483c64a7b0cd26877afca69d2acf,-150,-75,-79,-77,-67,135,102,0
2020-02-21 16:20:11.494883,e2ad39114ba8d54bb0e6140e2657516af750c4850d80f8bc18f08ba489ee115f,-150,-79,-150,-150,-150,153,80,0
2020-02-21 16:20:11.437918,a563109dc90bcf461c3f8bad21a673790a99d987403fe2b5cf6a73faf55b6821,-150,-75,-150,-150,-150,124,107,0
2020-02-21 16:20:11.174411,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-71,-73,-67,-53,187,93,0
2020-02-21 16:20:14.781720,6361ccaca059ae053ac97be6764027d6df2728befd08424f244e61974d0adaa0,-150,-65,-65,-150,-63,122,66,0
2020-02-21 16:20:39.866198,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-150,-150,-150,-150,-51,184,91,0
2020-02-21 16:20:36.675124,08e5374727d972899cc0df2641afa0f718fb38a963db0fa7011cd1e0ff5cc409,-75,-75,-69,-57,-69,206,83,0
2020-02-21 16:20:42.206577,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-150,-75,-65,-61,-49,193,93,0
2020-02-21 16:20:46.372148,05c07c8c2ebefb48c864a9950c4aefd62a7c46681de5d2852f070903e53dc1f4,-75,-53,-67,-43,-150,201,93,0
2020-02-21 16:20:53.341499,224f519b9cfa792fd0cfc7968a75215b7445502c475251e2445343b83314742d,-150,-75,-77,-150,-150,171,88,0
2020-02-21 16:21:01.191268,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-69,-150,-61,-75,192,92,0
2020-02-21 16:21:27.253826,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-73,-150,-59,-51,191,92,0
2020-02-21 16:21:45.176206,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-69,-150,-67,-150,-53,185,92,0
2020-02-21 16:22:00.369676,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-150,-150,-63,-150,-51,192,92,0
2020-02-21 16:22:12.227664,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-69,-67,-59,-51,184,91,0
2020-02-21 16:22:50.222474,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-71,-69,-65,-59,-51,180,89,0
2020-02-21 16:23:16.743519,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-150,-150,-55,-51,189,93,0
2020-02-21 16:23:30.314135,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-69,-150,-67,-150,-150,182,92,0
2020-02-21 16:23:48.915871,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-71,-65,-57,-57,171,88,0
2020-02-21 16:24:02.508711,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-75,-65,-61,-49,177,88,0
2020-02-21 16:24:26.219625,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-150,-65,-61,-49,181,86,0
2020-02-21 16:24:44.503200,c5e9a88cf45ae1c76fecdbe1535749e0d670a417d449a0cc64099ddd0d1a003e,-150,-150,-51,-77,-51,170,50,0
2020-02-21 16:24:43.511170,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-69,-71,-67,-57,-55,172,88,0
2020-02-21 16:24:57.619889,bfa2dfff4434ec9c8ad43d06c296780ae70cbeeb6d4f96e46755da053f3a448f,-77,-150,-67,-150,-49,206,96,0
2020-02-21 16:25:03.678296,bfa2dfff4434ec9c8ad43d06c296780ae70cbeeb6d4f96e46755da053f3a448f,-150,-150,-67,-150,-150,209,98,0
2020-02-21 16:25:08.908135,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-150,-150,-150,-150,-57,156,87,0
2020-02-21 16:25:17.103429,1366ef6c4268247cfd31d97726b74a9a58c8a5c1f0f393cefba0e18c0ecf2bc7,-85,-150,-150,-150,-150,207,51,0
2020-02-21 16:25:11.154303,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-69,-77,-65,-61,-49,188,91,0
2020-02-21 16:25:32.224829,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-69,-150,-69,-61,-51,183,89,0
2020-02-21 16:25:42.266360,1366ef6c4268247cfd31d97726b74a9a58c8a5c1f0f393cefba0e18c0ecf2bc7,-75,-150,-150,-65,-43,231,57,0
2020-02-21 16:25:49.165976,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-69,-150,-150,-59,-150,178,86,0
2020-02-21 16:26:06.091075,e56c93d9a49931109cd4eabed8a51bbaa299f59fae40ff172bd6e78fefd6f89e,-69,-150,-63,-61,-49,207,86,0
2020-02-21 16:26:18.309810,f51ab913bc8c16f9855a34d8a2d723d3884197c956762561ec18e17c82c7292f,-150,-150,-69,-150,-55,221,71,0
2020-02-21 16:26:10.191674,a563109dc90bcf461c3f8bad21a673790a99d987403fe2b5cf6a73faf55b6821,-150,-75,-150,-150,-150,118,73,0
2020-02-21 16:26:15.173594,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-150,-65,-150,-49,174,86,0
2020-02-21 16:26:22.191733,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-71,-71,-69,-61,-53,168,96,0
2020-02-21 16:26:31.759779,f43ce08a914bd53315f74dc6f54b7ba7471362f4768797eb211772d0d7befe36,-150,-77,-57,-77,-150,129,49,0
2020-02-21 16:26:46.613881,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-150,-150,-57,-53,186,89,0
2020-02-21 16:26:57.206942,c7bd3fe573a1c8bec2d995e680156f847a3a29b2b71b41f35bf907db71fca277,-150,-150,-150,-150,-57,149,42,0
2020-02-21 16:27:00.534603,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-63,-75,-65,-57,-57,181,88,0
2020-02-21 16:27:21.592872,f51ab913bc8c16f9855a34d8a2d723d3884197c956762561ec18e17c82c7292f,-75,-150,-69,-77,-150,167,38,0
2020-02-21 16:27:27.521376,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-73,-67,-61,-49,188,89,0
2020-02-21 16:27:47.846387,932f927dcab6b6a17cbee1fb2e3a2ba1528437f6c7843ba0ba56c120333fa093,-150,-150,-150,-150,-45,181,57,0
2020-02-21 16:27:47.855769,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-150,-150,-150,-150,-45,185,88,0
2020-02-21 16:27:50.258141,3877ff37a6fbe5b9d027b814a653e24224038e0c8e7527941b0f52e4d8403e6c,-150,-150,-55,-150,-150,231,43,0
2020-02-21 16:27:57.234011,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-73,-150,-61,-53,180,86,0
2020-02-21 16:28:01.487507,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-150,-150,-63,-67,-150,176,95,0
2020-02-21 16:28:30.200879,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-71,-71,-67,-61,-59,183,95,0
2020-02-21 16:28:51.099476,f51ab913bc8c16f9855a34d8a2d723d3884197c956762561ec18e17c82c7292f,-75,-150,-150,-150,-150,112,68,0
2020-02-21 16:28:59.676158,f43ce08a914bd53315f74dc6f54b7ba7471362f4768797eb211772d0d7befe36,-150,-150,-150,-150,-55,185,57,0
2020-02-21 16:28:54.223166,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-69,-71,-150,-61,-55,168,84,0
2020-02-21 16:29:01.940026,f43ce08a914bd53315f74dc6f54b7ba7471362f4768797eb211772d0d7befe36,-150,-71,-67,-69,-150,191,71,0
2020-02-21 16:29:03.303801,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-150,-65,-59,-51,180,88,0
2020-02-21 16:29:12.408316,f43ce08a914bd53315f74dc6f54b7ba7471362f4768797eb211772d0d7befe36,-150,-150,-150,-150,-49,231,108,0
2020-02-21 16:29:22.214671,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-67,-73,-73,-61,-150,191,90,0
2020-02-21 16:29:47.223121,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-65,-73,-150,-59,-49,180,92,0
2020-02-21 16:30:08.960969,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-150,-150,-150,-150,-51,185,95,0
2020-02-21 16:30:25.321250,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-73,-150,-61,-59,-51,198,93,0
2020-02-21 16:31:14.812397,63ca7920cbe56a79f3bab5c69e26cdbe4f344641cd59a2de519f9e6163851bcb,-150,-150,-81,-150,-150,132,85,0
2020-02-21 16:31:27.124325,faee74365f5dac16e67ed5517a5e2e5842da4f7a9a137fc20538215f49a496ab,-81,-67,-65,-55,-150,156,84,0
2020-02-21 16:32:25.687040,f55428f642044dfcb905dd71c183cb56d06c354ff1d10f72a9fa18528f0c3895,-150,-69,-69,-150,-150,131,46,0
2020-02-21 16:33:52.136314,468f334491530d35db0e12fd36d80743fd89ddc177414c79239e7bc5be8d859a,-150,-150,-150,-150,-59,192,47,0
2020-02-21 16:37:05.648250,974e54a1604f830865b61dfa12bf42aabd0298d4f7590b398d039fbc31760e45,-150,-150,-77,-150,-63,173,71,0
2020-02-21 16:39:08.397461,7db5342b23ad8f72939fb8bae7ac9cfab9c0783357da922a0ee23b3473bf9da4,-65,-150,-150,-73,-150,206,97,0
2020-02-21 16:39:00.134046,468f334491530d35db0e12fd36d80743fd89ddc177414c79239e7bc5be8d859a,-150,-150,-150,-150,-49,172,40,0
2020-02-21 16:39:39.208099,468f334491530d35db0e12fd36d80743fd89ddc177414c79239e7bc5be8d859a,-150,-65,-150,-150,-49,197,44,0
2020-02-21 16:40:12.014308,a563109dc90bcf461c3f8bad21a673790a99d987403fe2b5cf6a73faf55b6821,-150,-75,-150,-150,-150,124,105,0
2020-02-21 16:40:34.038565,4add80fe5645cd911d89b852136f1a77b2958a5dc75da86b3f8fe271b5f80405,-39,-150,-61,-81,-150,216,52,0
2020-02-21 16:40:48.540356,468f334491530d35db0e12fd36d80743fd89ddc177414c79239e7bc5be8d859a,-77,-77,-69,-77,-51,122,90,0
2020-02-21 16:41:06.640980,974e54a1604f830865b61dfa12bf42aabd0298d4f7590b398d039fbc31760e45,-150,-77,-79,-75,-63,168,109,0
2020-02-21 16:41:05.339098,d06cc7cc8150ae26f10a122a00fb133210a086da50cf2f1fec2a993a76adb598,-69,-77,-73,-69,-150,102,57,0
2020-02-21 16:43:45.075323,468f334491530d35db0e12fd36d80743fd89ddc177414c79239e7bc5be8d859a,-150,-150,-73,-65,-47,145,75,0
2020-02-21 16:44:19.196888,d06cc7cc8150ae26f10a122a00fb133210a086da50cf2f1fec2a993a76adb598,-57,-150,-150,-150,-150,184,66,0
2020-02-21 16:44:10.141390,a563109dc90bcf461c3f8bad21a673790a99d987403fe2b5cf6a73faf55b6821,-150,-150,-79,-150,-150,132,100,0
2020-02-21 16:44:49.166066,563ddc3aa77658de3acdff089ae44df625f7abdf9f719a7a316221ebcda222ca,-63,-150,-150,-150,-150,163,84,0
2020-02-21 16:45:09.368287,974e54a1604f830865b61dfa12bf42aabd0298d4f7590b398d039fbc31760e45,-150,-150,-150,-150,-53,164,37,0
2020-02-21 16:45:18.995894,5329cf3c0d35172e35bceda0a67fc8605e93b410fdae5164be8183fe177d3355,-150,-150,-150,-150,-39,166,56,0
2020-02-21 16:46:15.590741,c7bd3fe573a1c8bec2d995e680156f847a3a29b2b71b41f35bf907db71fca277,-150,-150,-63,-150,-150,173,26,0
2020-02-21 16:46:27.000173,8c138a7add77100ddbd0fa11eb2d79612ac3b47ebd8ce218c1a0e8da4e7751c2,-67,-150,-150,-150,-150,190,62,0
2020-02-21 16:46:43.977062,d06cc7cc8150ae26f10a122a00fb133210a086da50cf2f1fec2a993a76adb598,-77,-150,-65,-59,-31,140,45,0
2020-02-21 16:47:07.773801,db7f0ba2bcda129b2ee0ecb7980c485fbf28238e79926443ae47539c49bbc8f9,-51,-150,-150,-59,-150,214,96,0
2020-02-21 16:47:00.323181,974e54a1604f830865b61dfa12bf42aabd0298d4f7590b398d039fbc31760e45,-150,-150,-81,-150,-150,186,71,0
2020-02-21 16:47:34.199820,128e990cb61b2aeaf2435459f1204a0c1b9330a9c8d32499186417f80551688a,-150,-150,-75,-150,-150,212,103,0
2020-02-21 16:48:19.984752,77332c5850db889ade018afc6ee7f0f3d7c56ec497ba6e63125f16d04deae778,-57,-150,-150,-150,-150,149,37,0
2020-02-21 16:48:12.856627,5329cf3c0d35172e35bceda0a67fc8605e93b410fdae5164be8183fe177d3355,-73,-150,-59,-63,-39,152,50,0
2020-02-21 16:49:01.539198,8088c8729a2c467977b6d755691232328421fde6be2254feab9fb6c66044f220,-71,-150,-73,-150,-150,195,90,0
2020-02-21 16:49:23.246054,468f334491530d35db0e12fd36d80743fd89ddc177414c79239e7bc5be8d859a,-79,-150,-67,-150,-150,182,60,0
2020-02-21 16:49:51.193522,77332c5850db889ade018afc6ee7f0f3d7c56ec497ba6e63125f16d04deae778,-67,-150,-150,-150,-150,188,75,0
2020-02-21 16:50:09.492392,3b806dd44ca20efa701df6fcd8b72ee2fa6564a74e13f8dd00828aca10348e14,-69,-150,-150,-150,-150,196,85,0
2020-02-21 16:50:08.261571,3b63628c48ba6acde0c8aee282c9f054d501d5a4cb441d3045e3204356e9dc4c,-69,-59,-51,-55,-61,162,61,0
2020-02-21 16:50:15.307631,77332c5850db889ade018afc6ee7f0f3d7c56ec497ba6e63125f16d04deae778,-150,-150,-150,-59,-47,134,40,0
2020-02-21 16:50:43.254853,c7bd3fe573a1c8bec2d995e680156f847a3a29b2b71b41f35bf907db71fca277,-150,-150,-69,-81,-150,166,26,0
2020-02-21 16:50:59.609802,6c6e3f9d6e3adb9e0bb6aad4506cb23830cca51d099c35c8b0003a88adbd26e0,-71,-71,-61,-55,-39,155,69,0
2020-02-21 16:51:09.797097,ab6edc58652b77cc1b173ec7989a6404d745868bb9f302ec46d40f844d9a8b24,-150,-150,-67,-150,-61,121,36,0
2020-02-21 16:51:07.809297,6c6e3f9d6e3adb9e0bb6aad4506cb23830cca51d099c35c8b0003a88adbd26e0,-75,-67,-57,-57,-39,167,70,0
2020-02-21 16:51:13.668548,468f334491530d35db0e12fd36d80743fd89ddc177414c79239e7bc5be8d859a,-150,-75,-73,-73,-43,120,96,0
2020-02-21 16:51:26.740173,6c6e3f9d6e3adb9e0bb6aad4506cb23830cca51d099c35c8b0003a88adbd26e0,-75,-67,-65,-57,-41,175,78,0
2020-02-21 16:52:09.886698,6c6e3f9d6e3adb9e0bb6aad4506cb23830cca51d099c35c8b0003a88adbd26e0,-73,-69,-150,-53,-49,165,79,0
2020-02-21 16:52:11.650341,77332c5850db889ade018afc6ee7f0f3d7c56ec497ba6e63125f16d04deae778,-150,-150,-150,-150,-45,181,25,0
2020-02-21 16:52:24.854270,6c6e3f9d6e3adb9e0bb6aad4506cb23830cca51d099c35c8b0003a88adbd26e0,-75,-67,-55,-51,-37,164,74,0
2020-02-21 16:52:39.840577,6c6e3f9d6e3adb9e0bb6aad4506cb23830cca51d099c35c8b0003a88adbd26e0,-75,-69,-150,-51,-35,165,68,0
2020-02-21 16:52:36.472122,c7bd3fe573a1c8bec2d995e680156f847a3a29b2b71b41f35bf907db71fca277,-150,-150,-71,-150,-57,199,47,0
2020-02-21 16:52:55.845865,6c6e3f9d6e3adb9e0bb6aad4506cb23830cca51d099c35c8b0003a88adbd26e0,-150,-65,-49,-57,-37,167,72,0
